wsub-01	rv32	PASS
wsuba-01	rv32	PASS
wsubau-01	rv32	PASS
wsubu-01	rv32	PASS
wzip16p-01	rv32	PASS
wzip8p-01	rv32	PASS
nclip-01	rv32	PASS
nclipi-01	rv32	PASS
nclipiu-01	rv32	PASS
nclipr-01	rv32	PASS
nclipri-01	rv32	PASS
nclipriu-01	rv32	PASS
nclipru-01	rv32	PASS
nclipu-01	rv32	PASS
nsra-01	rv32	PASS
nsrai-01	rv32	PASS
nsrar-01	rv32	PASS
nsrari-01	rv32	PASS
nsrl-01	rv32	PASS
nsrli-01	rv32	PASS
pnclip.bs-01	rv32	PASS
pnclip.hs-01	rv32	PASS
pnclipi.b-01	rv32	PASS
pnclipi.h-01	rv32	PASS
pnclipiu.b-01	rv32	PASS
pnclipiu.h-01	rv32	PASS
pnclipr.bs-01	rv32	PASS
pnclipr.hs-01	rv32	PASS
pnclipri.b-01	rv32	PASS
pnclipri.h-01	rv32	PASS
pnclipriu.b-01	rv32	PASS
pnclipriu.h-01	rv32	PASS
pnclipru.bs-01	rv32	PASS
pnclipru.hs-01	rv32	PASS
pnclipu.bs-01	rv32	PASS
pnclipu.hs-01	rv32	PASS
pnsra.bs-01	rv32	PASS
pnsra.hs-01	rv32	PASS
pnsrai.b-01	rv32	PASS
pnsrai.h-01	rv32	PASS
pnsrar.bs-01	rv32	PASS
pnsrar.hs-01	rv32	PASS
pnsrari.b-01	rv32	PASS
pnsrari.h-01	rv32	PASS
pnsrl.bs-01	rv32	PASS
pnsrl.hs-01	rv32	PASS
pnsrli.b-01	rv32	PASS
pnsrli.h-01	rv32	PASS
predsum.dbs-01	rv32	PASS
predsum.dhs-01	rv32	PASS
predsumu.dbs-01	rv32	PASS
predsumu.dhs-01	rv32	PASS
padd.dbs-01	rv32	PASS
padd.dhs-01	rv32	PASS
padd.dws-01	rv32	PASS
psabs.db-01	rv32	PASS
psabs.dh-01	rv32	PASS
psext.dh.b-01	rv32	PASS
psext.dw.b-01	rv32	PASS
psext.dw.h-01	rv32	PASS
psll.dbs-01	rv32	PASS
psll.dhs-01	rv32	PASS
psll.dws-01	rv32	PASS
pslli.db-01	rv32	PASS
pslli.dh-01	rv32	PASS
pslli.dw-01	rv32	PASS
pssha.dhs-01	rv32	PASS
pssha.dws-01	rv32	PASS
psshar.dhs-01	rv32	PASS
psshar.dws-01	rv32	PASS
psslai.dh-01	rv32	PASS
psslai.dw-01	rv32	PASS
psati.dh-01	rv32	PASS
psati.dw-01	rv32	PASS
psra.dbs-01	rv32	PASS
psra.dhs-01	rv32	PASS
psra.dws-01	rv32	PASS
psrai.db-01	rv32	PASS
psrai.dh-01	rv32	PASS
psrai.dw-01	rv32	PASS
psrari.dh-01	rv32	PASS
psrari.dw-01	rv32	PASS
psrl.dbs-01	rv32	PASS
psrl.dhs-01	rv32	PASS
psrl.dws-01	rv32	PASS
psrli.db-01	rv32	PASS
psrli.dh-01	rv32	PASS
psrli.dw-01	rv32	PASS
pusati.dh-01	rv32	PASS
pusati.dw-01	rv32	PASS
addd-01	rv32	PASS
paadd.db-01	rv32	PASS
paadd.dh-01	rv32	PASS
paadd.dw-01	rv32	PASS
paaddu.db-01	rv32	PASS
paaddu.dh-01	rv32	PASS
paaddu.dw-01	rv32	PASS
pabd.db-01	rv32	PASS
pabd.dh-01	rv32	PASS
pabdu.db-01	rv32	PASS
pabdu.dh-01	rv32	PASS
padd.db-01	rv32	PASS
padd.dh-01	rv32	PASS
padd.dw-01	rv32	PASS
pasub.db-01	rv32	PASS
pasub.dh-01	rv32	PASS
pasub.dw-01	rv32	PASS
pasubu.db-01	rv32	PASS
pasubu.dh-01	rv32	PASS
pasubu.dw-01	rv32	PASS
psadd.db-01	rv32	PASS
psadd.dh-01	rv32	PASS
psadd.dw-01	rv32	PASS
psaddu.db-01	rv32	PASS
psaddu.dh-01	rv32	PASS
psaddu.dw-01	rv32	PASS
psh1add.dh-01	rv32	PASS
psh1add.dw-01	rv32	PASS
pssh1sadd.dh-01	rv32	PASS
pssh1sadd.dw-01	rv32	PASS
pssub.db-01	rv32	PASS
pssub.dh-01	rv32	PASS
pssub.dw-01	rv32	PASS
pssubu.db-01	rv32	PASS
pssubu.dh-01	rv32	PASS
pssubu.dw-01	rv32	PASS
psub.db-01	rv32	PASS
psub.dh-01	rv32	PASS
psub.dw-01	rv32	PASS
subd-01	rv32	PASS
paas.dhx-01	rv32	PASS
pas.dhx-01	rv32	PASS
pasa.dhx-01	rv32	PASS
pmax.db-01	rv32	PASS
pmax.dh-01	rv32	PASS
pmaxu.db-01	rv32	PASS
pmaxu.dh-01	rv32	PASS
pmin.db-01	rv32	PASS
pmin.dh-01	rv32	PASS
pminu.db-01	rv32	PASS
pminu.dh-01	rv32	PASS
pmseq.db-01	rv32	PASS
pmseq.dh-01	rv32	PASS
pmseq.dw-01	rv32	PASS
pmslt.db-01	rv32	PASS
pmslt.dh-01	rv32	PASS
pmslt.dw-01	rv32	PASS
pmsltu.db-01	rv32	PASS
pmsltu.dh-01	rv32	PASS
pmsltu.dw-01	rv32	PASS
ppaire.dh-01	rv32	PASS
ppaireo.dh-01	rv32	PASS
ppairo.dh-01	rv32	PASS
ppairoe.dh-01	rv32	PASS
psa.dhx-01	rv32	PASS
psas.dhx-01	rv32	PASS
pssa.dhx-01	rv32	PASS
abs-01	rv32	PASS
cls-01	rv32	PASS
clz-01	rv32	PASS
max-01	rv32	PASS
maxu-01	rv32	PASS
min-01	rv32	PASS
minu-01	rv32	PASS
